Name,0s,1s,2s,3s,4s,5s,6s,7+,Dismissal,Runs,Balls,SR,Bowler
SA Yadav,0.6153846154,0.3076923077,0,0,0.0769230769,0,0,0,,8,13,61.53,RA Jadeja
SA Yadav,0.375,0.5,0.125,0,0,0,0,0,,6,8,75,SK Raina
YK Pathan,0,0.8,0.2,0,0,0,0,0,,6,5,120,MM Sharma
YK Pathan,0.6666666667,0,0.3333333333,0,0,0,0,0,,2,3,66.66,R Ashwin
YK Pathan,0.6666666667,0.3333333333,0,0,0,0,0,0,,1,3,33.33,RA Jadeja
YK Pathan,0.3333333333,0.6666666667,0,0,0,0,0,0,,4,6,66.66,SK Raina
YK Pathan,1,0,0,0,0,0,0,0,bowled,0,1,0,DJ Bravo
RN ten Doeschate,0.1428571429,0.5714285714,0,0,0.1428571429,0,0.1428571429,0,,14,7,200,A Nehra
RN ten Doeschate,0.4,0.6,0,0,0,0,0,0,,3,5,60,MM Sharma
RN ten Doeschate,0.75,0.25,0,0,0,0,0,0,,1,4,25,SK Raina
RN ten Doeschate,0.3333333333,0.3333333333,0.0833333333,0,0.1666666667,0,0.0833333333,0,,20,12,166.66,DJ Bravo
AD Russell,0,1,0,0,0,0,0,0,,2,2,100,A Nehra
AD Russell,0,1,0,0,0,0,0,0,,2,2,100,DJ Bravo
PJ Cummins,1,0,0,0,0,0,0,0,,0,1,0,A Nehra
PJ Cummins,1,0,0,0,0,0,0,0,caught,0,1,0,DJ Bravo
PP Chawla,1,0,0,0,0,0,0,0,caught,0,2,0,DJ Bravo
UT Yadav,1,0,0,0,0,0,0,0,bowled,0,1,0,A Nehra
GB Hogg,0,0,1,0,0,0,0,0,,2,1,200,A Nehra
DR Smith,0.375,0.25,0,0,0.375,0,0,0,,14,8,175,JA Morkel
DR Smith,0.75,0.25,0,0,0,0,0,0,,1,4,25,NM Coulter-Nile
DR Smith,0.5,0.2,0.1,0,0.2,0,0,0,,12,10,120,DJ Muthuswami
DR Smith,0.6666666667,0.1666666667,0,0,0.1666666667,0,0,0,caught,5,6,83.33,Imran Tahir
DR Smith,0.3333333333,0.6666666667,0,0,0,0,0,0,,2,3,66.66,A Mishra
BB McCullum,0.5,0,0,0,0.5,0,0,0,caught,4,2,200,NM Coulter-Nile
SK Raina,0.7142857143,0.1428571429,0,0.1428571429,0,0,0,0,bowled,4,7,57.14,NM Coulter-Nile
F du Plessis,0.25,0.25,0.25,0,0.25,0,0,0,,7,4,175,JA Morkel
F du Plessis,0,0.5,0,0,0.5,0,0,0,,5,2,250,DJ Muthuswami
F du Plessis,0.25,0.5,0.25,0,0,0,0,0,,4,4,100,Imran Tahir
F du Plessis,0.25,0.5,0.25,0,0,0,0,0,,8,8,100,A Mishra
F du Plessis,0.5,0,0.3333333333,0,0.1666666667,0,0,0,caught,8,6,133.33,JP Duminy
RA Jadeja,0.6666666667,0.3333333333,0,0,0,0,0,0,,1,3,33.33,JA Morkel
RA Jadeja,0.3333333333,0.3333333333,0,0,0.3333333333,0,0,0,,5,3,166.66,Imran Tahir
RA Jadeja,0.625,0.25,0,0,0,0,0.125,0,stumped,8,8,100,A Mishra
RA Jadeja,0.25,0.75,0,0,0,0,0,0,,3,4,75,JP Duminy
MS Dhoni,0.3333333333,0.3333333333,0,0,0.3333333333,0,0,0,,5,3,166.66,JA Morkel
MS Dhoni,0.6666666667,0.1111111111,0,0,0,0,0.2222222222,0,caught,13,9,144.44,NM Coulter-Nile
MS Dhoni,0.6666666667,0.3333333333,0,0,0,0,0,0,,1,3,33.33,DJ Muthuswami
MS Dhoni,0.2857142857,0.5714285714,0.1428571429,0,0,0,0,0,,6,7,85.71,Imran Tahir
MS Dhoni,0.3333333333,0.6666666667,0,0,0,0,0,0,,2,3,66.66,A Mishra
MS Dhoni,0,0.5,0.5,0,0,0,0,0,,3,2,150,JP Duminy
DJ Bravo,1,0,0,0,0,0,0,0,lbw,0,1,0,DJ Muthuswami
DJ Bravo,0.5,0.5,0,0,0,0,0,0,,1,2,50,A Mishra
R Ashwin,0,0.5,0,0,0.5,0,0,0,,5,2,250,NM Coulter-Nile
R Ashwin,1,0,0,0,0,0,0,0,,0,2,0,DJ Muthuswami
R Ashwin,0,0.25,0.75,0,0,0,0,0,,7,4,175,Imran Tahir
MM Sharma,0,0,1,0,0,0,0,0,,2,1,200,NM Coulter-Nile
MA Agarwal,0.75,0,0,0,0.25,0,0,0,caught,8,8,100,A Nehra
MA Agarwal,0.5,0.25,0,0,0,0,0.25,0,,7,4,175,MM Sharma
CM Gautam,0.6666666667,0,0.3333333333,0,0,0,0,0,caught,2,3,66.66,A Nehra
CM Gautam,0,1,0,0,0,0,0,0,,2,2,100,MM Sharma
JA Morkel,0.2,0.8,0,0,0,0,0,0,,4,5,80,A Nehra
JA Morkel,0.25,0.5,0,0,0.25,0,0,0,,12,8,150,MM Sharma
JA Morkel,0.3846153846,0.3076923077,0.1538461538,0,0.1538461538,0,0,0,,16,13,123.07,IC Pandey
JA Morkel,0.3846153846,0.4615384615,0.0769230769,0,0.0769230769,0,0,0,,12,13,92.3,R Ashwin
JA Morkel,0.1875,0.4375,0.125,0,0.1875,0,0.0625,0,,29,16,181.25,DJ Bravo
SS Iyer,0.6,0.2,0,0,0.2,0,0,0,caught,5,5,100,A Nehra
SS Iyer,0,1,0,0,0,0,0,0,,2,2,100,MM Sharma
KM Jadhav,1,0,0,0,0,0,0,0,caught,0,4,0,MM Sharma
KM Jadhav,0.3333333333,0.5,0,0,0.1666666667,0,0,0,,7,6,116.66,IC Pandey
KM Jadhav,0.125,0.625,0.125,0,0.125,0,0,0,,11,8,137.5,R Ashwin
KM Jadhav,0,1,0,0,0,0,0,0,,2,2,100,DJ Bravo
Yuvraj Singh,0,0.25,0.5,0,0.25,0,0,0,,9,4,225,MM Sharma
Yuvraj Singh,1,0,0,0,0,0,0,0,caught,0,2,0,DJ Bravo
JP Duminy,0.3333333333,0.3333333333,0.3333333333,0,0,0,0,0,bowled,3,3,100,IC Pandey
JP Duminy,0,1,0,0,0,0,0,0,,2,2,100,DJ Bravo
NM Coulter-Nile,0.5,0,0,0,0.5,0,0,0,,4,2,200,IC Pandey
NM Coulter-Nile,1,0,0,0,0,0,0,0,bowled,0,1,0,R Ashwin
NM Coulter-Nile,0,1,0,0,0,0,0,0,,1,1,100,DJ Bravo
A Mishra,0,0.5,0.5,0,0,0,0,0,,3,2,150,A Nehra
A Mishra,0.5,0.5,0,0,0,0,0,0,,1,2,50,R Ashwin
Imran Tahir,0,0,1,0,0,0,0,0,,2,1,200,A Nehra
Imran Tahir,1,0,0,0,0,0,0,0,caught,0,1,0,DJ Bravo
DR Smith,1,0,0,0,0,0,0,0,caught,0,1,0,PJ Cummins
BB McCullum,0.4,0,0.1,0,0.2,0,0.3,0,,28,10,280,PJ Cummins
BB McCullum,0,0,0,0,1,0,0,0,,4,1,400,UT Yadav
BB McCullum,1,0,0,0,0,0,0,0,lbw,0,1,0,GB Hogg
SK Raina,1,0,0,0,0,0,0,0,,0,1,0,PJ Cummins
SK Raina,0.7777777778,0,0,0,0.2222222222,0,0,0,caught,8,9,88.88,UT Yadav
F du Plessis,0.5,0,0,0,0.5,0,0,0,,4,2,200,UT Yadav
F du Plessis,0.5,0,0,0,0.5,0,0,0,,12,6,200,PP Chawla
F du Plessis,0.6666666667,0,0,0,0.3333333333,0,0,0,stumped,4,3,133.33,GB Hogg
DJ Bravo,0,0.6666666667,0.3333333333,0,0,0,0,0,,4,3,133.33,PJ Cummins
DJ Bravo,0.7142857143,0.1428571429,0,0,0.1428571429,0,0,0,,5,7,71.42,PP Chawla
DJ Bravo,0.4285714286,0.4285714286,0,0,0.1428571429,0,0,0,,7,7,100,GB Hogg
DJ Bravo,0.4285714286,0.4285714286,0,0,0.1428571429,0,0,0,,7,7,100,YK Pathan
DJ Bravo,0.5,0.375,0,0,0.125,0,0,0,bowled,7,8,87.5,AD Russell
MS Dhoni,0.6666666667,0.3333333333,0,0,0,0,0,0,bowled,1,3,33.33,PP Chawla
MS Dhoni,1,0,0,0,0,0,0,0,,0,1,0,GB Hogg
RA Jadeja,0,1,0,0,0,0,0,0,,3,3,100,PJ Cummins
RA Jadeja,0.625,0.375,0,0,0,0,0,0,,3,8,37.5,PP Chawla
RA Jadeja,0.5714285714,0.1428571429,0,0,0.1428571429,0,0.1428571429,0,caught,11,7,157.14,GB Hogg
RA Jadeja,0.2,0.8,0,0,0,0,0,0,,4,5,80,YK Pathan
RA Jadeja,0.5714285714,0.4285714286,0,0,0,0,0,0,,3,7,42.85,AD Russell
P Negi,0.3333333333,0.1666666667,0,0,0.5,0,0,0,,13,6,216.66,PJ Cummins
P Negi,0.5,0.25,0,0,0,0,0.25,0,bowled,7,4,175,GB Hogg
P Negi,0,0.3333333333,0.3333333333,0,0.3333333333,0,0,0,,7,3,233.33,AD Russell
MM Sharma,1,0,0,0,0,0,0,0,caught,0,1,0,AD Russell
A Nehra,1,0,0,0,0,0,0,0,,0,1,0,GB Hogg
A Nehra,0.6666666667,0.3333333333,0,0,0,0,0,0,,1,3,33.33,AD Russell
RG More,0,1,0,0,0,0,0,0,,2,2,100,AD Russell
RV Uthappa,0.4615384615,0.3076923077,0.0769230769,0,0.1538461538,0,0,0,,14,13,107.69,MM Sharma
RV Uthappa,0.2727272727,0.3636363636,0,0,0.2727272727,0,0.0909090909,0,,22,11,200,A Nehra
RV Uthappa,0.2222222222,0.6666666667,0.1111111111,0,0,0,0,0,,8,9,88.88,P Negi
RV Uthappa,0.0625,0.4375,0.4375,0,0.0625,0,0,0,,25,16,156.25,RG More
RV Uthappa,0.2,0.6,0,0,0.2,0,0,0,,7,5,140,RA Jadeja
RV Uthappa,0.25,0.5,0.25,0,0,0,0,0,,4,4,100,DJ Bravo
G Gambhir,0.625,0.25,0,0,0,0,0.125,0,caught,8,8,100,MM Sharma
G Gambhir,0.375,0.375,0.125,0,0,0,0.125,0,,11,8,137.5,A Nehra
MK Pandey,1,0,0,0,0,0,0,0,,0,4,0,A Nehra
MK Pandey,0.75,0.25,0,0,0,0,0,0,caught,1,4,25,P Negi
MK Pandey,0,1,0,0,0,0,0,0,,2,2,100,RG More
SA Yadav,0,1,0,0,0,0,0,0,,2,2,100,P Negi
SA Yadav,1,0,0,0,0,0,0,0,caught,0,1,0,RG More
AD Russell,1,0,0,0,0,0,0,0,,0,3,0,MM Sharma
AD Russell,1,0,0,0,0,0,0,0,,0,1,0,A Nehra
AD Russell,0.3333333333,0.5555555556,0,0,0,0,0.1111111111,0,,11,9,122.22,P Negi
AD Russell,0.25,0.75,0,0,0,0,0,0,,3,4,75,RG More
AD Russell,0,0.5714285714,0,0,0.2857142857,0,0.1428571429,0,,18,7,257.14,RA Jadeja
AD Russell,0.125,0.375,0,0,0.25,0,0.25,0,,23,8,287.5,DJ Bravo
V Sehwag,0.5,0.5,0,0,0,0,0,0,caught,1,2,50,Z Khan
M Vohra,1,0,0,0,0,0,0,0,caught,0,4,0,Z Khan
M Vohra,0.6666666667,0.3333333333,0,0,0,0,0,0,,1,3,33.33,JP Duminy
SE Marsh,0.3333333333,0.3333333333,0,0,0.3333333333,0,0,0,,5,3,166.66,Z Khan
SE Marsh,1,0,0,0,0,0,0,0,lbw,0,1,0,JP Duminy
WP Saha,0.6666666667,0.3333333333,0,0,0,0,0,0,,1,3,33.33,Z Khan
WP Saha,0,1,0,0,0,0,0,0,,2,2,100,JP Duminy
WP Saha,1,0,0,0,0,0,0,0,caught,0,3,0,NM Coulter-Nile
DA Miller,0.6,0.4,0,0,0,0,0,0,,2,5,40,Z Khan
DA Miller,0.4,0.5,0.1,0,0,0,0,0,,7,10,70,JP Duminy
DA Miller,0.6,0.4,0,0,0,0,0,0,caught,2,5,40,NM Coulter-Nile
DA Miller,0.2,0.6,0,0,0.2,0,0,0,,7,5,140,A Mishra
DA Miller,0.3333333333,0.4444444444,0,0,0.2222222222,0,0,0,,12,9,133.33,AD Mathews
DA Miller,0.4285714286,0.2857142857,0,0,0.1428571429,0,0.1428571429,0,,12,7,171.42,Imran Tahir
GJ Bailey,0.5,0.25,0,0,0.25,0,0,0,,5,4,125,Z Khan
GJ Bailey,0,1,0,0,0,0,0,0,,2,2,100,JP Duminy
GJ Bailey,0.4285714286,0.2857142857,0,0,0.2857142857,0,0,0,,10,7,142.85,NM Coulter-Nile
GJ Bailey,0.6666666667,0.3333333333,0,0,0,0,0,0,lbw,1,3,33.33,A Mishra
NLTC Perera,0.3333333333,0.6666666667,0,0,0,0,0,0,,2,3,66.66,JP Duminy
NLTC Perera,0.75,0.25,0,0,0,0,0,0,caught,1,4,25,NM Coulter-Nile
AR Patel,0,1,0,0,0,0,0,0,,3,3,100,Z Khan
AR Patel,0.6666666667,0.3333333333,0,0,0,0,0,0,,1,3,33.33,JP Duminy
AR Patel,0.5,0.5,0,0,0,0,0,0,caught,1,2,50,NM Coulter-Nile
AR Patel,0.5,0.5,0,0,0,0,0,0,,2,4,50,A Mishra
AR Patel,0.3333333333,0.6666666667,0,0,0,0,0,0,,6,9,66.66,AD Mathews
AR Patel,0.2,0.6,0,0,0,0,0.2,0,,9,5,180,Imran Tahir
SN Thakur,0.3333333333,0.3333333333,0,0,0.3333333333,0,0,0,,5,3,166.66,NM Coulter-Nile
SN Thakur,0.3333333333,0.6666666667,0,0,0,0,0,0,,2,3,66.66,Imran Tahir
Anureet Singh,0,0.6666666667,0,0,0,0,0.3333333333,0,,8,3,266.66,Imran Tahir
MA Agarwal,0.5555555556,0.3333333333,0,0,0,0,0.1111111111,0,,9,9,100,Sandeep Sharma
MA Agarwal,0.3333333333,0.2222222222,0.1111111111,0,0.3333333333,0,0,0,,16,9,177.77,SN Thakur
MA Agarwal,0.3333333333,0.5555555556,0,0,0.1111111111,0,0,0,,9,9,100,Anureet Singh
MA Agarwal,0,0.6666666667,0,0,0.3333333333,0,0,0,,12,6,200,NLTC Perera
MA Agarwal,0.1428571429,0.8571428571,0,0,0,0,0,0,,6,7,85.71,AR Patel
SS Iyer,0.8888888889,0.1111111111,0,0,0,0,0,0,,1,9,11.11,Sandeep Sharma
SS Iyer,0.3333333333,0.2222222222,0.1111111111,0,0.1111111111,0,0.2222222222,0,caught,20,9,222.22,SN Thakur
SS Iyer,0.4,0.4,0,0,0.2,0,0,0,,12,10,120,Anureet Singh
SS Iyer,0,0.6666666667,0.1666666667,0,0.1666666667,0,0,0,,10,6,166.66,NLTC Perera
SS Iyer,0,0.8333333333,0,0,0,0,0.1666666667,0,,11,6,183.33,AR Patel
SS Tiwary,0.5,0.25,0,0,0.25,0,0,0,,5,4,125,AR Patel
LMP Simmons,0.5,0.25,0.125,0,0.125,0,0,0,,8,8,100,TG Southee
LMP Simmons,0.4,0.2,0.2,0,0.2,0,0,0,,7,5,140,DS Kulkarni
LMP Simmons,0,1,0,0,0,0,0,0,,2,2,100,J Theron
LMP Simmons,0.4285714286,0.2857142857,0,0,0.1428571429,0,0.1428571429,0,,12,7,171.42,SR Watson
LMP Simmons,0.3333333333,0.6666666667,0,0,0,0,0,0,,2,3,66.66,STR Binny
LMP Simmons,0.5,0.1666666667,0.1666666667,0,0.1666666667,0,0,0,lbw,7,6,116.66,Ankit Sharma
PA Patel,0.5,0.25,0,0,0.25,0,0,0,,5,4,125,TG Southee
PA Patel,0.5,0.1666666667,0,0,0.3333333333,0,0,0,caught,9,6,150,DS Kulkarni
PA Patel,0.25,0.25,0,0,0.5,0,0,0,,9,4,225,J Theron
UBT Chand,1,0,0,0,0,0,0,0,caught,0,2,0,TG Southee
UBT Chand,1,0,0,0,0,0,0,0,,0,1,0,DS Kulkarni
UBT Chand,0.4,0.4,0.2,0,0,0,0,0,,4,5,80,SR Watson
UBT Chand,0,1,0,0,0,0,0,0,,3,3,100,STR Binny
UBT Chand,0,0.6666666667,0,0,0.3333333333,0,0,0,,6,3,200,Ankit Sharma
RG Sharma,0.25,0.25,0.25,0,0.25,0,0,0,,7,4,175,TG Southee
RG Sharma,0.5,0.25,0,0,0,0,0.25,0,caught,7,4,175,DS Kulkarni
RG Sharma,0.3333333333,0.6666666667,0,0,0,0,0,0,,2,3,66.66,J Theron
RG Sharma,0.5,0.25,0,0,0.25,0,0,0,,5,4,125,STR Binny
RG Sharma,0.1666666667,0.6666666667,0.1666666667,0,0,0,0,0,,6,6,100,Ankit Sharma
AT Rayudu,0.2,0.2,0,0,0.4,0,0.2,0,,15,5,300,TG Southee
AT Rayudu,0,1,0,0,0,0,0,0,,1,1,100,DS Kulkarni
AT Rayudu,0.1111111111,0.5555555556,0.1111111111,0,0.1111111111,0,0.1111111111,0,,17,9,188.88,J Theron
AT Rayudu,0,0.6666666667,0,0,0.3333333333,0,0,0,,6,3,200,SR Watson
AT Rayudu,0,0.5,0,0,0,0,0.5,0,,7,2,350,STR Binny
AT Rayudu,0.1428571429,0.7142857143,0.1428571429,0,0,0,0,0,,7,7,100,Ankit Sharma
KA Pollard,0,1,0,0,0,0,0,0,,1,1,100,TG Southee
KA Pollard,1,0,0,0,0,0,0,0,,0,1,0,DS Kulkarni
KA Pollard,0.3333333333,0.3333333333,0.1666666667,0,0.1666666667,0,0,0,caught,8,6,133.33,J Theron
KA Pollard,0,0.25,0.25,0,0.25,0,0.25,0,,13,4,325,SR Watson
KA Pollard,0,1,0,0,0,0,0,0,,2,2,100,Ankit Sharma
AM Rahane,0.1666666667,0.6666666667,0,0,0.1666666667,0,0,0,,8,6,133.33,MJ McClenaghan
AM Rahane,0.2,0.4,0.2,0,0.2,0,0,0,,8,5,160,SL Malinga
AM Rahane,1,0,0,0,0,0,0,0,caught,0,1,0,R Vinay Kumar
SR Watson,0.3333333333,0.5,0,0,0,0,0.1666666667,0,,9,6,150,MJ McClenaghan
SR Watson,0,1,0,0,0,0,0,0,,1,1,100,SL Malinga
SR Watson,0.25,0.5,0,0,0.25,0,0,0,,6,4,150,R Vinay Kumar
SR Watson,0.7272727273,0.0909090909,0,0,0.0909090909,0,0.0909090909,0,bowled,11,11,100,J Suchith
SR Watson,0,1,0,0,0,0,0,0,,1,1,100,Harbhajan Singh
SV Samson,0.5,0.25,0,0,0,0,0.25,0,caught,7,4,175,MJ McClenaghan
SV Samson,0,0.6666666667,0,0,0.1666666667,0,0.1666666667,0,,14,6,233.33,SL Malinga
SV Samson,0.3636363636,0.2727272727,0.0909090909,0,0.2727272727,0,0,0,,17,11,154.54,R Vinay Kumar
SV Samson,0,0.625,0.125,0.125,0,0,0.125,0,,16,8,200,J Suchith
SV Samson,0.3529411765,0.3529411765,0.1176470588,0,0.1764705882,0,0,0,,22,17,129.41,Harbhajan Singh
SPD Smith,0.8,0.2,0,0,0,0,0,0,caught,1,5,20,MJ McClenaghan
SPD Smith,0.25,0.5,0.25,0,0,0,0,0,,4,4,100,SL Malinga
SPD Smith,0,0.8,0,0,0.2,0,0,0,,8,5,160,J Suchith
SPD Smith,0,0.6666666667,0.1666666667,0,0.1666666667,0,0,0,,10,6,166.66,Harbhajan Singh
KK Nair,0.5,0.5,0,0,0,0,0,0,caught,1,2,50,MJ McClenaghan
KK Nair,0.5,0.5,0,0,0,0,0,0,,1,2,50,SL Malinga
KK Nair,0,0.5,0,0,0.5,0,0,0,,5,2,250,R Vinay Kumar
STR Binny,0,1,0,0,0,0,0,0,,2,2,100,SL Malinga
STR Binny,0,0.75,0,0,0.25,0,0,0,,7,4,175,R Vinay Kumar
DJ Hooda,0,1,0,0,0,0,0,0,,1,1,100,MJ McClenaghan
DJ Hooda,1,0,0,0,0,0,0,0,caught,0,1,0,SL Malinga
TG Southee,0,0.6666666667,0.3333333333,0,0,0,0,0,,4,3,133.33,SL Malinga
TG Southee,0,1,0,0,0,0,0,0,,2,2,100,R Vinay Kumar
J Theron,0,1,0,0,0,0,0,0,,1,1,100,R Vinay Kumar
RV Uthappa,0.75,0.25,0,0,0,0,0,0,,1,4,25,MA Starc
RV Uthappa,0.1666666667,0.3333333333,0.1666666667,0,0.3333333333,0,0,0,,12,6,200,VR Aaron
RV Uthappa,0.8,0,0,0,0.2,0,0,0,,4,5,80,HV Patel
RV Uthappa,0,1,0,0,0,0,0,0,,1,1,100,D Wiese
RV Uthappa,0.2,0.6,0.2,0,0,0,0,0,caught,5,5,100,YS Chahal
G Gambhir,0,0.5,0,0,0.5,0,0,0,,5,2,250,MA Starc
G Gambhir,0,1,0,0,0,0,0,0,,1,1,100,VR Aaron
G Gambhir,0,1,0,0,0,0,0,0,,1,1,100,HV Patel
G Gambhir,0.5,0.25,0,0,0.25,0,0,0,caught,5,4,125,D Wiese
AD Russell,0.4,0,0,0,0.2,0,0.4,0,,16,5,320,VR Aaron
AD Russell,0.2,0.4,0,0,0.2,0,0.2,0,,12,5,240,D Wiese
AD Russell,0,0.4285714286,0.1428571429,0,0.4285714286,0,0,0,,17,7,242.85,YS Chahal
RN ten Doeschate,1,0,0,0,0,0,0,0,caught,0,1,0,MA Starc
RN ten Doeschate,0.5,0,0,0,0.25,0,0.25,0,,10,4,250,HV Patel
RN ten Doeschate,0,1,0,0,0,0,0,0,,2,2,100,D Wiese
YK Pathan,0,0.75,0.25,0,0,0,0,0,,5,4,125,MA Starc
YK Pathan,0.5,0,0,0,0,0,0.5,0,,6,2,300,HV Patel
SA Yadav,1,0,0,0,0,0,0,0,,0,2,0,MA Starc
CH Gayle,0,1,0,0,0,0,0,0,,3,3,100,PJ Cummins
CH Gayle,0,0,0,0,0,0,1,0,,6,1,600,UT Yadav
CH Gayle,0.6,0,0,0,0,0,0.4,0,caught,12,5,240,GB Hogg
V Kohli,0.4444444444,0.3333333333,0,0,0.1111111111,0,0.1111111111,0,,13,9,144.44,PJ Cummins
V Kohli,0.4,0.2,0,0,0.2,0,0.2,0,,11,5,220,UT Yadav
V Kohli,0,1,0,0,0,0,0,0,,2,2,100,GB Hogg
V Kohli,0,0.6666666667,0,0,0,0,0.3333333333,0,,8,3,266.66,PP Chawla
V Kohli,1,0,0,0,0,0,0,0,caught,0,1,0,AD Russell
AB de Villiers,0,1,0,0,0,0,0,0,,1,1,100,GB Hogg
AB de Villiers,0.6666666667,0.3333333333,0,0,0,0,0,0,bowled,1,3,33.33,PP Chawla
Mandeep Singh,0,0.3333333333,0,0,0.6666666667,0,0,0,,9,3,300,UT Yadav
Mandeep Singh,0.25,0.5,0,0,0,0,0.25,0,,8,4,200,GB Hogg
Mandeep Singh,0.1666666667,0.3333333333,0.1666666667,0,0.3333333333,0,0,0,,12,6,200,PP Chawla
Mandeep Singh,0,0.4,0.2,0,0,0,0.4,0,,16,5,320,AD Russell
D Wiese,0,0.6666666667,0.3333333333,0,0,0,0,0,,4,3,133.33,UT Yadav
D Wiese,0,0.75,0.25,0,0,0,0,0,,5,4,125,AD Russell
DA Warner,0.1111111111,0.2222222222,0,0,0.5555555556,0,0.1111111111,0,,28,9,311.11,MM Sharma
DA Warner,0.2,0.3,0.1,0,0.4,0,0,0,,21,10,210,A Nehra
DA Warner,0,0.5,0,0,0.5,0,0,0,,10,4,250,RG More
DA Warner,0.6666666667,0.3333333333,0,0,0,0,0,0,caught,1,3,33.33,SK Raina
DA Warner,0.5,0.5,0,0,0,0,0,0,,1,2,50,DJ Bravo
S Dhawan,0.25,0.75,0,0,0,0,0,0,,3,4,75,MM Sharma
S Dhawan,0.5,0.25,0.125,0.125,0,0,0,0,,7,8,87.5,A Nehra
S Dhawan,0,0.5,0,0,0.5,0,0,0,,5,2,250,RG More
S Dhawan,0.2222222222,0.6666666667,0,0,0.1111111111,0,0,0,,10,9,111.11,SK Raina
S Dhawan,0.5,0.25,0,0,0.25,0,0,0,,5,4,125,DJ Bravo
S Dhawan,0.2,0.6,0,0,0.2,0,0,0,,7,5,140,P Negi
MC Henriques,0.4,0.2,0,0,0,0,0.4,0,,13,5,260,SK Raina
MC Henriques,0.25,0.5,0,0,0.25,0,0,0,stumped,6,4,150,P Negi
EJG Morgan,0.25,0.375,0.125,0,0.125,0,0.125,0,,15,8,187.5,MM Sharma
EJG Morgan,0,1,0,0,0,0,0,0,,1,1,100,A Nehra
EJG Morgan,0.5,0.5,0,0,0,0,0,0,,1,2,50,RG More
EJG Morgan,0.5714285714,0.4285714286,0,0,0,0,0,0,,3,7,42.85,SK Raina
EJG Morgan,0.1666666667,0.8333333333,0,0,0,0,0,0,,5,6,83.33,DJ Bravo
EJG Morgan,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,0,,7,3,233.33,P Negi
NV Ojha,0,0.3333333333,0,0,0.6666666667,0,0,0,,9,3,300,MM Sharma
NV Ojha,1,0,0,0,0,0,0,0,bowled,0,1,0,A Nehra
NV Ojha,0.25,0.25,0,0,0.25,0,0.25,0,,11,4,275,RG More
NV Ojha,1,0,0,0,0,0,0,0,,0,4,0,DJ Bravo
A Ashish Reddy,0.5,0.5,0,0,0,0,0,0,,2,4,50,A Nehra
A Ashish Reddy,0.5,0,0,0,0.5,0,0,0,caught,4,2,200,DJ Bravo
GH Vihari,0,0,1,0,0,0,0,0,,2,1,200,MM Sharma
GH Vihari,0.25,0.5,0,0,0.25,0,0,0,caught,6,4,150,DJ Bravo
KV Sharma,0.5,0,0,0,0.5,0,0,0,caught,4,2,200,DJ Bravo
DR Smith,0.6666666667,0.1111111111,0,0,0.2222222222,0,0,0,,9,9,100,TA Boult
DR Smith,0.6,0.2,0,0,0,0,0.2,0,,7,5,140,B Kumar
DR Smith,0.5,0.25,0,0,0.25,0,0,0,,5,4,125,P Kumar
DR Smith,1,0,0,0,0,0,0,0,caught,0,1,0,MC Henriques
BB McCullum,0,0,0,0,1,0,0,0,,12,3,400,TA Boult
BB McCullum,1,0,0,0,0,0,0,0,bowled,0,2,0,B Kumar
SK Raina,0.6,0.2,0,0,0,0,0.2,0,,7,5,140,B Kumar
SK Raina,0.5,0,0,0,0,0,0.5,0,,6,2,300,P Kumar
SK Raina,0.5,0.5,0,0,0,0,0,0,caught,2,4,50,MC Henriques
SK Raina,0.25,0.5,0,0,0,0,0.25,0,,8,4,200,KV Sharma
F du Plessis,0,0.6666666667,0,0,0.3333333333,0,0,0,,6,3,200,TA Boult
F du Plessis,0,0.5,0.25,0,0.25,0,0,0,,8,4,200,P Kumar
F du Plessis,0.3333333333,0.4444444444,0,0,0.2222222222,0,0,0,,12,9,133.33,MC Henriques
F du Plessis,0,0.8,0.2,0,0,0,0,0,,6,5,120,KV Sharma
F du Plessis,0,1,0,0,0,0,0,0,,1,1,100,A Ashish Reddy
MS Dhoni,0,0.6666666667,0,0,0.3333333333,0,0,0,,6,3,200,TA Boult
MS Dhoni,0,1,0,0,0,0,0,0,,2,2,100,P Kumar
MS Dhoni,0.25,0.5,0.25,0,0,0,0,0,,4,4,100,MC Henriques
MS Dhoni,0.3333333333,0.3333333333,0,0,0.3333333333,0,0,0,,5,3,166.66,KV Sharma
MS Dhoni,0.5,0.25,0.25,0,0,0,0,0,bowled,3,4,75,A Ashish Reddy
P Negi,1,0,0,0,0,0,0,0,bowled,0,1,0,B Kumar
P Negi,0,1,0,0,0,0,0,0,,3,3,100,P Kumar
P Negi,1,0,0,0,0,0,0,0,,0,3,0,MC Henriques
P Negi,0,0.5,0,0,0.25,0,0.25,0,,12,4,300,A Ashish Reddy
DJ Bravo,0,0.5,0,0,0.5,0,0,0,,5,2,250,TA Boult
DJ Bravo,0.1666666667,0.5,0,0,0.3333333333,0,0,0,,11,6,183.33,B Kumar
DJ Bravo,0.1666666667,0.8333333333,0,0,0,0,0,0,,5,6,83.33,P Kumar
DJ Bravo,0.6666666667,0.3333333333,0,0,0,0,0,0,,1,3,33.33,MC Henriques
DJ Bravo,0,1,0,0,0,0,0,0,,3,3,100,A Ashish Reddy
RA Jadeja,0,0.5,0.5,0,0,0,0,0,,6,4,150,TA Boult
